OverrideName_lang,OverrideSubtext_lang,OverrideDescription_lang,ID,SpellID,OverrideIcon,OverridesSpellID,VisibleSpellID
,,製作胸部及腿部護甲時，+$ev1點$en1。,128991,0,0,0,0
臂環,,專精於縫製腕部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,128992,0,5660120,0,0
,,- 學習一項你所選擇的次要專精。-|n|n 學習使用額外材料，在製作多數胸部及腿部護甲時，指定其次要屬性。,128993,0,0,0,0
,,製作布甲肩部護甲時，+$ev1點$en1。,128994,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n製作布甲時，+$ev1點$en1。|n|n- 製作布甲時，+$ev2點$en2。,128995,0,0,0,0
,,製作布甲時，+$ev1點$en1。,128996,0,0,0,0
,,製作布甲時，+$ev1點$en1。,128997,0,0,0,0
披肩,,專精於縫製肩部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,128998,0,5660127,0,0
,,製作布甲時，+$ev1點$en1。,128999,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作布甲時，+$ev1點$en1。,129000,0,0,0,0
,,學習使用額外材料，在製作大多數布甲時，提高物品等級。,129001,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作腰部、肩部及腕部護甲時，+$ev1點$en1。,129002,0,0,0,0
,,學習為披風加上繡線最後加工材料。,129003,0,0,0,0
,,製作布甲背部護甲時，+$ev1點$en1。,129004,0,0,0,0
,,製作布甲背部護甲時，+$ev1點$en1。,129005,0,0,0,0
發表論述,,縫製手部、腳部、頭部、背部護甲等服裝的裝飾時獲得強化。在此專精中每投入1點，獲得+$ev1點$en1。,129006,0,4624560,0,0
,,學習製作$@spellname376510。,129007,446940,0,0,0
,,製作布甲腿部護甲時，+$ev1點$en1。,129008,0,0,0,0
,,學習為頭部護甲加上繡線最後加工材料。,129009,0,0,0,0
,,製作布甲頭部護甲時，+$ev1點$en1。,129010,0,0,0,0
,,製作布甲頭部護甲時，+$ev1點$en1。,129011,0,0,0,0
護腿,,,129012,0,5660125,0,0
,,學習製作$@spellname376510。,129013,446941,0,0,0
,,製作布甲胸部護甲時，+$ev1點$en1。,129014,0,0,0,0
,,學習為腳部護甲加上繡線最後加工材料。,129015,0,0,0,0
,,製作布甲腳部護甲時，+$ev1點$en1。,129016,0,0,0,0
,,製作布甲腳部護甲時，+$ev1點$en1。,129017,0,0,0,0
長袍,,,129018,0,5660122,0,0
,,學習製作$@spellname376510。,129019,446937,0,0,0
,,製作胸部及腿部護甲時，+$ev1點$en1。,129020,0,0,0,0
,,學習為手部護甲加上繡線最後加工材料。,129021,0,0,0,0
,,製作布甲手部護甲時，+$ev1點$en1。,129022,0,0,0,0
,,製作布甲手部護甲時，+$ev1點$en1。,129023,0,0,0,0
,,製作布甲手部護甲時，+$ev1點$en1。,129024,0,0,0,0
,,學習製作$@spellname376510。,129025,446945,0,0,0
手套,,專精於縫製手部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,129026,0,5660123,0,0
,,- 學習最後一項次要專精。|n|n- 製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129027,0,0,0,0
,,製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。|n|n- 製作手部、腳部、頭部及背部物甲時，+$ev1點$en2。,129028,0,0,0,0
,,製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129029,0,0,0,0
,,製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。|n|n- 製作手部、腳部、頭部及背部物甲時，+$ev1點$en2。,129030,0,0,0,0
,,- 學習一項你自選的次要專精。|n|n- 製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129031,0,0,0,0
,,製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129032,0,0,0,0
,,- 學習一項你自選的次要專精。|n|n- 製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129033,0,0,0,0
風化磨損,,縫製手部、腳部、頭部、背部護甲等服裝的裝飾時獲得強化。在此專精中每投入1點，獲得+$ev1點$en1。,129034,0,4624565,0,0
腰帶,,,129035,0,5660118,0,0
臂環,,,129036,0,5660120,0,0
披肩,,,129037,0,5660127,0,0
發表論述,,,129038,0,4624560,0,0
護腿,,,129039,0,5660125,0,0
長袍,,,129040,0,5660122,0,0
配重服飾,,,129041,0,4624566,0,0
披風,,,129042,0,5660121,0,0
帽子,,,129043,0,5660124,0,0
鞋子,,,129044,0,5660119,0,0
手套,,,129045,0,5660123,0,0
風化磨損,,,129046,0,4624565,0,0
效忠之線,,專精於製造各式各樣的設備，對你在卡茲阿爾加的冒險不可或缺。,129047,0,4624558,0,0
,,學習為披風加上繡線最後加工材料。,129048,0,0,0,0
,,製作布甲背部護甲時，+$ev1點$en1。,129049,0,0,0,0
,,製作布甲背部護甲時，+$ev1點$en1。,129050,0,0,0,0
,,製作布甲背部護甲時，+$ev1點$en1。,129051,0,0,0,0
,,學習製作$@spellname376510。,129052,446940,0,0,0
披風,,專精於縫製背部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,129053,0,5660121,0,0
,,學習為頭部護甲加上繡線最後加工材料。,129054,0,0,0,0
,,製作布甲頭部護甲時，+$ev1點$en1。,129055,0,0,0,0
,,製作布甲頭部護甲時，+$ev1點$en1。,129056,0,0,0,0
,,製作布甲頭部護甲時，+$ev1點$en1。,129057,0,0,0,0
,,學習製作$@spellname376510。,129058,446941,0,0,0
帽子,,專精於縫製頭部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,129059,0,5660124,0,0
,,學習為腳部護甲加上繡線最後加工材料。,129060,0,0,0,0
,,製作布甲腳部護甲時，+$ev1點$en1。,129061,0,0,0,0
,,製作布甲腳部護甲時，+$ev1點$en1。,129062,0,0,0,0
,,製作布甲腳部護甲時，+$ev1點$en1。,129063,0,0,0,0
,,學習製作$@spellname376510。,129064,446937,0,0,0
鞋子,,專精於縫製腳部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,129065,0,5660119,0,0
,,學習為手部護甲加上繡線最後加工材料。,129066,0,0,0,0
,,製作布甲手部護甲時，+$ev1點$en1。,129067,0,0,0,0
,,製作布甲手部護甲時，+$ev1點$en1。,129068,0,0,0,0
,,製作布甲手部護甲時，+$ev1點$en1。,129069,0,0,0,0
,,學習製作$@spellname376510。,129070,446945,0,0,0
手套,,專精於縫製手部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,129071,0,5660123,0,0
,,- 學習最後一項次要專精。|n|n- 製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129072,0,0,0,0
,,製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。|n|n- 製作手部、腳部、頭部及背部物甲時，+$ev1點$en2。,129073,0,0,0,0
,,製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129074,0,0,0,0
,,製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。|n|n- 製作手部、腳部、頭部及背部物甲時，+$ev1點$en2。,129075,0,0,0,0
,,- 學習一項你自選的次要專精。|n|n- 製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129076,0,0,0,0
,,製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129077,0,0,0,0
,,- 學習一項你自選的次要專精。|n|n- 製作手部、腳部、頭部及背部護甲時，+$ev1點$en1。,129078,0,0,0,0
風化磨損,,縫製手部、腳部、頭部、背部護甲等服裝的裝飾時獲得強化。在此專精中每投入1點，獲得+$ev1點$en1。,129079,0,4624565,0,0
,,學習為腰部護甲加上繡線最後加工材料。,129080,0,0,0,0
,,製作布甲腰部護甲時，+$ev1點$en1。,129081,0,0,0,0
,,製作布甲腰部護甲時，+$ev1點$en1。,129082,0,0,0,0
,,製作布甲腰部護甲時，+$ev1點$en1。,129083,0,0,0,0
,,學習製作$@spellname376510。,129084,446939,0,0,0
腰帶,,專精於縫製腰部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,129085,0,5660118,0,0
,,學習為腕部護甲加上繡線最後加工材料。,129086,0,0,0,0
,,製作布甲腕部護甲時，+$ev1點$en1。,129087,0,0,0,0
,,製作布甲腕部護甲時，+$ev1點$en1。,129088,0,0,0,0
,,製作布甲腕部護甲時，+$ev1點$en1。,129089,0,0,0,0
,,學習製作$@spellname376510。,129090,446938,0,0,0
臂環,,專精於縫製腕部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,129091,0,5660120,0,0
,,學習為肩部護甲加上繡線最後加工材料。,129092,0,0,0,0
,,製作布甲肩部護甲時，+$ev1點$en1。,129093,0,0,0,0
,,製作布甲肩部護甲時，+$ev1點$en1。,129094,0,0,0,0
,,製作布甲肩部護甲時，+$ev1點$en1。,129095,0,0,0,0
,,學習製作$@spellname376510。,129096,446944,0,0,0
披肩,,專精於縫製肩部布甲，在此專精中每投入1點，獲得+$ev1點$en1。,129097,0,5660127,0,0
,,- 學習最後一項次要專精。|n|n- 製作腰部、肩部及腕部護甲時，+$ev1點$en1。,129098,0,0,0,0
,,製作腰部、肩部及腕部護甲時，+$ev1點$en1。|n|n- 製作腰部、肩部及腕部護甲時，+$ev1點$en2。,129099,0,0,0,0
,,製作腰部、肩部及腕部護甲時，+$ev1點$en1。|n|n- 製作腰部、肩部及腕部護甲時，+$ev1點$en2。,129100,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作腰部、肩部及腕部護甲時，+$ev1點$en1。,129101,0,0,0,0
,,製作腰部、肩部及腕部護甲時，+$ev1點$en1。|n|n- 製作腰部、肩部及腕部護甲時，+$ev1點$en2。,129102,0,0,0,0
,,製作腰部、肩部及腕部護甲時，+$ev1點$en1。,129103,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作腰部、肩部及腕部護甲時，+$ev1點$en1。,129104,0,0,0,0
發表論述,,縫製手部、腳部、頭部、背部護甲等服裝的裝飾時獲得強化。在此專精中每投入1點，獲得+$ev1點$en1。,129105,0,4624560,0,0
,,學習為腿部護甲加上繡線最後加工材料。,129106,0,0,0,0
,,製作布甲腿部護甲時，+$ev1點$en1。,129107,0,0,0,0
,,製作布甲腿部護甲時，+$ev1點$en1。,129108,0,0,0,0
,,製作布甲腿部護甲時，+$ev1點$en1。,129109,0,0,0,0
,,學習製作$@spellname376510。,129110,446943,0,0,0
護腿,,,129111,0,5660125,0,0
,,學習為胸部護甲加上繡線最後加工材料。,129112,0,0,0,0
,,製作布甲胸部護甲時，+$ev1點$en1。,129113,0,0,0,0
,,製作布甲胸部護甲時，+$ev1點$en1。,129114,0,0,0,0
,,製作布甲胸部護甲時，+$ev1點$en1。,129115,0,0,0,0
,,學習製作$@spellname376510。,129116,446942,0,0,0
長袍,,,129117,0,5660122,0,0
,,,129118,0,0,0,0
,,製作胸部及腿部護甲時，+$ev1點$en1。,129119,0,0,0,0
,,製作胸部及腿部護甲時，+$ev1點$en1。,129120,0,0,0,0
,,製作胸部及腿部護甲時，+$ev1點$en1。,129121,0,0,0,0
,,製作胸部及腿部護甲時，+$ev1點$en1。,129122,0,0,0,0
,,製作胸部及腿部護甲時，+$ev1點$en1。,129123,0,0,0,0
,,- 學習一項你所選擇的次要專精。-|n|n 學習使用額外材料，在製作多數胸部及腿部護甲時，指定其次要屬性。,129124,0,0,0,0
配重服飾,,縫製胸部、腿部護甲等服裝的重要部位時獲得強化，在此專精中每投入1點，獲得+$ev1點$en1。,129125,0,4624566,0,0
,,- 學習一項你所選擇的次要專精。|n|n製作布甲時，+$ev1點$en1。|n|n- 製作布甲時，+$ev2點$en2。,129126,0,0,0,0
,,製作布甲時，+$ev1點$en1。,129127,0,0,0,0
,,製作布甲時，+$ev1點$en1。,129128,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作布甲時，+$ev1點$en1。,129129,0,0,0,0
,,製作布甲時，+$ev1點$en1。,129130,0,0,0,0
,,- 學習一項你所選擇的次要專精。|n|n- 製作布甲時，+$ev1點$en1。,129131,0,0,0,0
,,學習使用額外材料，在製作大多數布甲時，提高物品等級。,129132,0,0,0,0
效忠之線,,將你的裁縫知識著重在布甲上，對抗卡茲阿爾加最強大的敵手，在此專精中每投入1點，獲得+$en1點$ev1。,129133,0,4624558,0,0
披風,,,129134,0,5660121,0,0
帽子,,,129135,0,5660124,0,0
鞋子,,,129136,0,5660119,0,0
手套,,,129137,0,5660123,0,0
風化磨損,,,129138,0,4624565,0,0
腰帶,,,129139,0,5660118,0,0
臂環,,,129140,0,5660120,0,0
披肩,,,129141,0,5660127,0,0
發表論述,,,129142,0,4624560,0,0
護腿,,,129143,0,5660125,0,0
長袍,,,129144,0,5660122,0,0
配重服飾,,,129145,0,4624566,0,0
效忠之線,,專精於製造各式各樣的設備，對你在卡茲阿爾加的冒險不可或缺。,129146,0,4624558,0,0
,,你現在可以應用附魔紋章，來強化你製造的護目鏡。,129269,0,0,0,0
,,製作護目鏡時，專注消耗降低$ev1%。,129270,0,0,0,0
,,你現在製作護目鏡時，可以應用安全材料來強化技工裝置的功能。,129271,0,0,0,0
,,讓你可以在製作護目鏡時使用最後加工材料工匠之保證。,129272,0,0,0,0
,,你現在製作護目鏡時，可以使用榫輪來決定其次要屬性。,129273,0,0,0,0
,,製作護目鏡時，獲得+$ev1點$en1。,129274,0,0,0,0
,,你現在可以從全面整理的點子中發現工程學護目鏡配方。|n|n拜訪你當地的工程學訓練師，來學習你的護甲類型的護目鏡結構圖。,129275,0,0,0,0
護目鏡,,在此專精中每投入1點，製作護目鏡時，獲得+$ev1點$en1。,129276,0,4741994,0,0
,,製作專業技能裝備時，獲得+$ev1點$en1。,129277,0,0,0,0
,,製作專業技能裝備時，專注消耗降低$ev1%。,129278,0,0,0,0
,,每當你為其他專業製造專業技能設備時，你可以衝動地移除幾個「不必要」零件變成碎塊。沒人比你更聰明了。,129279,0,0,0,0
,,讓你可以在製作專業技能裝備時使用最後加工材料工匠之保證。,129280,0,0,0,0
,,製作專業工具時，你現在可以使用專業技能工具來決定其製作屬性。,129281,0,0,0,0
,,製作專業技能裝備時，獲得+$ev1點$en1。,129282,0,0,0,0
,,你現在可以從研究潦草筆記來學習進階的專業技能裝備配方。,129283,0,0,0,0
專業裝備,,在此專精中每投入1點，製作專業技能裝備時，獲得+$ev1點$en1。,129284,0,4559124,0,0
,,製作護目鏡及專業技能裝備時，獲得+$ev1點$en1。,129285,0,0,0,0
,,學習最後一項次要專精。,129286,0,0,0,0
,,讓你可以在製作護目鏡及專業技能裝備時使用最後加工材料備用零件。,129287,0,0,0,0
,,學習一項你所選擇的次要專精。,129288,0,0,0,0
,,製作護目鏡及專業技能裝備時，獲得+$ev1點$en1。,129289,0,0,0,0
發明家必需品,,在此專精中每投入1點，製作護目鏡及專業技能裝備時，獲得+$ev1點$en1。,129290,0,3610524,0,0
,,你現在可以應用附魔紋章，來強化你製造的護腕。,129291,0,0,0,0
,,製作護腕時，專注消耗降低$ev1%。,129292,0,0,0,0
,,你現在製作護腕時，可以應用安全材料來強化技工裝置的功能。,129293,0,0,0,0
,,讓你可以在製作護腕時使用最後加工材料工匠之保證。,129294,0,0,0,0
,,你現在製作護腕時，可以使用榫輪來決定其次要屬性。,129295,0,0,0,0
,,製作護腕時，獲得+$ev1點$en1。,129296,0,0,0,0
,,你現在可以從全面整理的點子中發現工程學護腕配方。|n|n拜訪你當地的工程學訓練師，來學習你的護甲類型的護腕結構圖。,129297,0,0,0,0
護腕,,在此專精中每投入1點，製作護腕時，獲得+$ev1點$en1。,129298,0,1405813,0,0
,,你現在可以應用附魔紋章，來強化你製造的槍械。,129299,0,0,0,0
,,製作槍械時，專注消耗降低$ev1%。,129300,0,0,0,0
,,你現在可以對你製作的槍械應用裝飾，來賦予它們強大的效果。,129301,0,0,0,0
,,讓你可以在製作槍械時使用最後加工材料工匠之保證。,129302,0,0,0,0
,,製作槍械時，你現在可以使用書狀來決定其次要屬性。,129303,0,0,0,0
,,製作槍械時，獲得+$ev1點$en1。,129304,0,0,0,0
,,學習製作厲害的槍械$@spellname447352，一旦進一步專精後，可以加上裝飾。,129305,447352,0,0,0
槍械,,在此專精中每投入1點，製作槍械時，獲得+$ev1點$en1。,129306,0,1405821,0,0
,,製作槍械及護腕時，獲得+$ev1點$en1。,129307,0,0,0,0
,,學習最後一項次要專精。,129308,0,0,0,0
,,讓你可以在製作槍械及護腕時使用最後加工材料備用零件。,129309,0,0,0,0
,,學習一項你所選擇的次要專精。,129310,0,0,0,0
,,製作槍械及護腕時，獲得+$ev1點$en1。,129311,0,0,0,0
校準混亂,,在此專精中每投入1點，製作槍械及護腕時，獲得+$ev1點$en1。,129312,0,3610509,0,0
,,學習製作$@spellname447333，這種厲害的工具適合像你這樣的工程師！,129313,447333,0,0,0
,,製作各式裝備時，獲得+$ev1點$en1。,129314,0,0,0,0
,,學習最後一項次要專精。,129315,0,0,0,0
,,製作各式裝備時，獲得+$ev1點$en1。,129316,0,0,0,0
,,製作各式裝備時，獲得+$ev1點$en1。,129317,0,0,0,0
,,製作各式裝備時，獲得+$ev1點$en1。,129318,0,0,0,0
,,學習一項你所選擇的次要專精。,129319,0,0,0,0
,,製作各式裝備時，獲得+$ev1點$en1。,129320,0,0,0,0
,,製作各式裝備時，獲得+$ev1點$en1。,129321,0,0,0,0
工程裝備,,專精在應用於各種場合的裝備製造。在此專精中每投入1點，你製造的裝備獲得+$ev1點$en1。,129322,0,2735955,0,0
護目鏡,,,129323,0,4741994,0,0
專業裝備,,,129324,0,4559124,0,0
發明家必需品,,,129325,0,3610524,0,0
護腕,,,129326,0,1405813,0,0
槍械,,,129327,0,1405821,0,0
校準混亂,,,129328,0,3610509,0,0
工程裝備,,製作阿爾加工程學的美妙發明，在戰鬥與交易技能方面都可應用！,129329,0,2735955,0,0
,,你現在會傾聽技工裝置冷卻單元的運轉聲，不再使其迴路熔化，成功率提高7%。|n|n你的謹慎程度現在等同於重新校準的安全開關部件提供的效益，不需要再仰賴它才能達到最大成功率。,129330,0,0,0,0
,,製作技工裝置時，獲得+$ev1點$en1。,129331,0,0,0,0
,,你現在會看技工裝置的控制面板，不會再隨便亂按按鈕了，成功率提高5%。,129332,0,0,0,0
,,製作技工裝置時，獲得+$ev1點$en1。,129333,0,0,0,0
,,現在使用技工裝置之前，你會三思而行，成功率提高3%。,129334,0,0,0,0
,,製作技工裝置時，獲得+$ev1點$en1。,129335,0,0,0,0
,,使用技工裝置一定機率獲得碎塊。,129336,0,0,0,0
技工裝置,,專精於技工裝置的製造！在此專精中每投入1點，技工裝置獲得+$ev1點$en1。,129337,0,4624652,0,0
,,學習製作$@spellname447374，讓你可以製造出一箱隨機炸藥，每天一次。,129338,447374,0,0,0
,,製作炸藥時，獲得+$ev1點$en1。,129339,0,0,0,0
,,製作炸藥時，獲得+$ev1點$en1。,129340,0,0,0,0
,,使用可疑的技術，你有一定機率在丟擲藥水炸彈時不會消耗它。,129341,0,0,0,0
,,製作炸藥時，獲得+$ev1點$en1。,129342,0,0,0,0
